licenceId,licenceNumber,licensee,channel,frequency,location,status,txrx,suppressed
179099,249228,"RWB COMMUNICATIONS LIMITED","DNX13",458.49375,"ALL NEW ZEALAND","Current","TX",false
179096,249419,"COCHRANE & SON LOGGING LIMITED","ENX85",153.54375,"NORTHLAND AREA","Current","TX",false
179096,249419,"COCHRANE & SON LOGGING LIMITED","ENX57",150.7625,"NORTHLAND AREA","Current","TX",false
179092,,"SIGNALS NZ 2025 LIMITED","EE160#",168.8,"MOBILE","Current","TX",false
179091,249308,"SIGNALS NZ 2025 LIMITED","EE160",164.2,"LEES VALLEY","Current","TX",false
179090,,"SIGNALS NZ 2025 LIMITED","CN74#",451.19375,"MOBILE","Current","TX",false
179089,249307,"SIGNALS NZ 2025 LIMITED","CN74",456.23125,"100 COLONIAL ROAD BIRKENHEAD AUCKLAND SIGNALS 12","Current","TX",false
179088,249932,"Taupo District Council","JL35B",442.1125,"MOTUTERE WWTP","Current","TX",false
179079,,"SURF LIFE SAVING NEW ZEALAND INCORPORATED","EN207#",155.10625,"MOBILE","Current","TX",false
179072,249208,"SURF LIFE SAVING NEW ZEALAND INCORPORATED","EN207",153.325,"TE AHUA","Current","TX",false
179068,249200,"MARLBOROUGH LINES LIMITED","KK11",811.25,"NORTHBANK (MARLBOROUGH LINES)","Current","TX",false
179067,249199,"MARLBOROUGH LINES LIMITED","KK11#",856.25,"HAWKESBURY (MARL LINES)","Current","TX",false
179066,249205,"C.F. KING CONTRACTING LIMITED","FNX641",483.74375,"ALL NORTH ISLAND","Current","TX",false
179065,249196,"MARLBOROUGH LINES LIMITED","L11",1450.5,"TAKORIKA","Current","TX",false
179064,249195,"MARLBOROUGH LINES LIMITED","L11#",1511.0,"HAWKESBURY (MARL LINES)","Current","TX",false
179061,249192,"MARLBOROUGH LINES LIMITED","L1#",1491.0,"HAWKESBURY (MARL LINES)","Current","TX",false
179060,249191,"MARLBOROUGH LINES LIMITED","L1",1430.5,"MURPHYS  ROAD","Current","TX",false
179057,,"Auckland Council","CN201#",452.78125,"MOBILE","Current","TX",false
179051,249184,"MOBIL OIL (NZ) LTD","CNX69",455.25625,"TAURANGA DISTRICT TLA","Current","TX",false
179051,249184,"MOBIL OIL (NZ) LTD","CNX64",455.19375,"TAURANGA DISTRICT TLA","Current","TX",false
179051,249184,"MOBIL OIL (NZ) LTD","CNX22",453.31875,"TAURANGA DISTRICT TLA","Current","TX",false
179050,249183,"Z ENERGY LIMITED","CNX69",455.25625,"TAURANGA DISTRICT TLA","Current","TX",false
179050,249183,"Z ENERGY LIMITED","CNX64",455.19375,"TAURANGA DISTRICT TLA","Current","TX",false
179047,249508,"Auckland Council","CN201",457.81875,"ASBT - AUCKLAND","Current","TX",false
179040,249647,"ONE NEW ZEALAND GROUP LIMITED",,951.95,"OAKURA (VFNZ)","Current","TX",false
179039,249652,"ONE NEW ZEALAND GROUP LIMITED",,951.95,"TAPAWERA SOUTH (VFNZ)","Current","TX",false
179038,249635,"ONE NEW ZEALAND GROUP LIMITED",,951.95,"BETHELLS BEACH (VFNZ)","Current","TX",false
179037,249642,"ONE NEW ZEALAND GROUP LIMITED",,951.95,"TAUPO BAY (VFNZ)","Current","TX",false
179036,249638,"ONE NEW ZEALAND GROUP LIMITED",,951.95,"TE KAO (VFNZ)","Current","TX",false
179022,249189,"NZME RADIO LIMITED","KL15",848.25,"NZME 88 ROBERT STREET WHANGAREI","Current","TX",false
179021,249186,"NZME RADIO LIMITED","KL12",846.75,"NZME 88 ROBERT STREET WHANGAREI","Current","TX",false
179012,249714,"SPARK NEW ZEALAND TRADING LIMITED",,877.5,"GLENDHU","Current","TX",false
179000,,"MARLBOROUGH LINES LIMITED","EN128#",154.11875,"MOBILE","Current","TX",false
178997,249173,"MARLBOROUGH LINES LIMITED","EN128",152.3375,"LITTLE BOLTON","Current","TX",false
178993,249137,"CHORUS NEW ZEALAND LIMITED","13G4W#",13213.0,"GEORGE KING","Current","TX",false
178992,249136,"CHORUS NEW ZEALAND LIMITED","13G4W",12947.0,"MAUNGATUA TELECOM","Current","TX",false
178984,,"LIGHTWIRE LIMITED","TD380#",410.75,"MOBILE","Current","TX",false
178983,,"LIGHTWIRE LIMITED","TD360#",410.5,"MOBILE","Current","TX",false
178978,,"SIGNALS NZ 2025 LIMITED","CN3#",450.30625,"MOBILE","Current","TX",false
178976,249306,"SIGNALS NZ 2025 LIMITED","CN3",455.34375,"67 MAIN NORTH ROAD CHRISTCHURCH SIGNALS 11","Current","TX",false
178975,,"SIGNALS NZ 2025 LIMITED","CN83#",451.30625,"MOBILE","Current","TX",false
178969,249133,"SPARK NEW ZEALAND TRADING LIMITED","13G3W",12891.0,"OKAIHAU","Current","TX",false
178968,249132,"SPARK NEW ZEALAND TRADING LIMITED","13G3W#",13157.0,"BROWNS HILL","Current","TX",false
178959,249127,"SPARK NEW ZEALAND TRADING LIMITED","11G11A",11095.0,"UPPER HUTT EXCHANGE","Current","TX",false
178958,249126,"SPARK NEW ZEALAND TRADING LIMITED","11G11A#",11625.0,"KAITOKE","Current","TX",false
178957,249129,"SPARK NEW ZEALAND TRADING LIMITED","11G9A",11015.0,"UPPER HUTT EXCHANGE","Current","TX",false
178956,251636,"UBER GROUP LIMITED",,2590.0,"53 PORT ROAD WHANGAREI","Current","TX",false
178955,251635,"UBER GROUP LIMITED",,2590.0,"POU TU  O TE RANGI, DARGAVILLE","Current","TX",false
178952,251639,"UBER GROUP LIMITED",,2590.0,"PUKETUTU UBER","Current","TX",false
178951,251638,"UBER GROUP LIMITED",,2590.0,"MT TIGER UBER","Current","TX",false
178949,251644,"UBER GROUP LIMITED",,2590.0,"TUTUKAKA","Current","TX",false
178948,251643,"UBER GROUP LIMITED",,2590.0,"PARAKIORE (MAGIC MUSIC)","Current","TX",false
178947,251642,"UBER GROUP LIMITED",,2590.0,"PARAKIORE (MAGIC MUSIC)","Current","TX",false
178946,249131,"SPARK NEW ZEALAND TRADING LIMITED","13G4W",12947.0,"KAIKOHE EXCHANGE","Current","TX",false
178945,249130,"SPARK NEW ZEALAND TRADING LIMITED","13G4W#",13213.0,"BROWNS HILL","Current","TX",false
178938,249616,"LIGHTWIRE LIMITED","TD380",418.75,"SKYTOWER","Current","TX",false
178937,249617,"LIGHTWIRE LIMITED","TD360",418.5,"SKYTOWER","Current","TX",false
178936,250202,"ARATU FORESTS LIMITED","EN146",152.5625,"WHARERATA","Current","TX",false
178934,250203,"ARATU FORESTS LIMITED","EN30",151.1125,"WHAKAPUNAKE (EASTLAND NETWORK)","Current","TX",false
178932,250204,"ARATU FORESTS LIMITED","EN152",152.6375,"PUAKATO","Current","TX",false
178925,249125,"V F GOMBERT","EEX25",166.0125,"WORRALL ROAD","Current","TX",false
178925,249125,"V F GOMBERT","EEX25",166.0125,"WIROA ROAD","Current","TX",false
178925,249125,"V F GOMBERT","EEX25",166.0125,"WHEATSTONE ROAD","Current","TX",false
178925,249125,"V F GOMBERT","EEX25",166.0125,"WHAREKOPAE","Current","TX",false
178925,249125,"V F GOMBERT","EEX25",166.0125,"WAIONE ST 6 PETONE","Current","TX",false
178925,249125,"V F GOMBERT","EEX25",166.0125,"VICTORIA ST 28 PETONE","Current","TX",false
178925,249125,"V F GOMBERT","EEX25",166.0125,"UPPER PAPAMOA","Current","TX",false
178925,249125,"V F GOMBERT","EEX25",166.0125,"TAKAKA HILL (NZART)","Current","TX",false
178925,249125,"V F GOMBERT","EEX25",166.0125,"RUDD ROAD (SYSENG)","Current","TX",false
178925,249125,"V F GOMBERT","EEX25",166.0125,"RANGITOTO","Current","TX",false
178925,249125,"V F GOMBERT","EEX25",166.0125,"PLYMOUTH TRACK","Current","TX",false
178925,249125,"V F GOMBERT","EEX25",166.0125,"PAHIATUA TRACK","Current","TX",false
178925,249125,"V F GOMBERT","EEX25",166.0125,"OHARUI VALLEY WN","Current","TX",false
178925,249125,"V F GOMBERT","EEX25",166.0125,"MT THREAVE","Current","TX",false
178925,249125,"V F GOMBERT","EEX25",166.0125,"MOUNT WILLIAM","Current","TX",false
178925,249125,"V F GOMBERT","EEX25",166.0125,"MONMOUTH ST 38 AK","Current","TX",false
178925,249125,"V F GOMBERT","EEX25",166.0125,"MOERANGI","Current","TX",false
178925,249125,"V F GOMBERT","EEX25",166.0125,"MIDHURST","Current","TX",false
178925,249125,"V F GOMBERT","EEX25",166.0125,"MARLEYS HILL (CONTAINER)","Current","TX",false
178925,249125,"V F GOMBERT","EEX25",166.0125,"KAIKOURA RESERVOIR","Current","TX",false
178925,249125,"V F GOMBERT","EEX25",166.0125,"KAIHIKU PEAK (TE RADIO)","Current","TX",false
178925,249125,"V F GOMBERT","EEX25",166.0125,"HAUTAI HILL","Current","TX",false
178925,249125,"V F GOMBERT","EEX25",166.0125,"GREYMOUTH","Current","TX",false
178925,249125,"V F GOMBERT","EEX25",166.0125,"GAWLER DOWNS","Current","TX",false
178925,249125,"V F GOMBERT","EEX25",166.0125,"FRINGED HILL (NORTH)","Current","TX",false
178925,249125,"V F GOMBERT","EEX25",166.0125,"FORGLEN DR 11A TAWA","Current","TX",false
178925,249125,"V F GOMBERT","EEX25",166.0125,"DICKSON ROAD WHAREORA","Current","TX",false
178925,249125,"V F GOMBERT","EEX25",166.0125,"CNR OXFORD/ BATH STREETS","Current","TX",false
178925,249125,"V F GOMBERT","EEX25",166.0125,"CENTENNIAL HIGHWAY 25 WN","Current","TX",false
178925,249125,"V F GOMBERT","EEX25",166.0125,"ALL NEW ZEALAND","Current","TX",false
178925,249125,"V F GOMBERT","EEX25",166.0125,"ALBERT ST 94 AK","Current","TX",false
178925,249125,"V F GOMBERT","EEX25",166.0125,"378 MAHURANGI EAST ROAD","Current","TX",false
178925,249125,"V F GOMBERT","EEX25",166.0125,"16 SEFTON ST","Current","TX",false
178924,249128,"SPARK NEW ZEALAND TRADING LIMITED","11G9A#",11545.0,"KAITOKE","Current","TX",false
178921,,"SIGNALS NZ 2025 LIMITED","EE82#",167.825,"MOBILE","Current","TX",false
178920,249309,"SIGNALS NZ 2025 LIMITED","EE82",163.225,"DOCTORS HILL","Current","TX",false
178910,,"MOUNT CAMPBELL CONNECT LIMITED","EN205#",155.08125,"MOBILE","Current","TX",false
178909,249116,"MOUNT CAMPBELL CONNECT LIMITED","EN205",153.3,"MT CAMPBELL","Current","TX",false
178908,,"MOUNT CAMPBELL CONNECT LIMITED","EN197#",154.98125,"MOBILE","Current","TX",false
178907,249117,"MOUNT CAMPBELL CONNECT LIMITED","EN197",153.2,"MT CAMPBELL","Current","TX",false
178897,249104,"SPARK NEW ZEALAND TRADING LIMITED","13G3W",12891.0,"WHAKAMARU","Current","TX",false
178895,249103,"SPARK NEW ZEALAND TRADING LIMITED","13G3W#",13157.0,"MANGAKINO","Current","TX",false
178891,249097,"SPARK NEW ZEALAND TRADING LIMITED","23G4A2",21644.0,"WAIMARINO","Current","TX",false
178890,249096,"SPARK NEW ZEALAND TRADING LIMITED","23G4A2#",22876.0,"NATIONAL PARK EXCHANGE","Current","TX",false
178889,249305,"SIGNALS NZ 2025 LIMITED","CN83",456.34375,"MT CAVENDISH","Current","TX",false
178887,251647,"UBER GROUP LIMITED",,2610.0,"PORT ROAD MSP PA","Current","TX",false
178885,251646,"UBER GROUP LIMITED",,2610.0,"DARGAVILLE MSP PA","Current","TX",false
178879,251618,"UBER GROUP LIMITED",,2610.0,"KAITAIA MSP PA","Current","TX",false
178877,251622,"UBER GROUP LIMITED",,2610.0,"MT TIGER MSP PA","Current","TX",false
178873,251623,"UBER GROUP LIMITED",,2610.0,"TUTUKAKA PA","Current","TX",false
178871,251612,"UBER GROUP LIMITED",,2610.0,"PARAKIORE 1 PA","Current","TX",false
178869,251614,"UBER GROUP LIMITED",,2610.0,"PARAKIORE 3 PA","Current","TX",false
178867,,"CARTER HOLT HARVEY MARSDEN PT","DN10#",467.11875,"MOBILE","Current","TX",false
178866,249090,"CARTER HOLT HARVEY MARSDEN PT","DN10",461.93125,"RAMA ROAD MARSDEN POINT","Current","TX",false
178865,249099,"Denis McFarlane","FNX128",470.84375,"ALL NORTH ISLAND","Current","TX",false
178860,249651,"ONE NEW ZEALAND GROUP LIMITED",,951.95,"CATLINS NORTH (VFNZ)","Current","TX",false
178859,,"VITAL LIMITED","EN67#",155.75625,"MOBILE","Current","TX",false
178858,249091,"VITAL LIMITED","EN67",151.575,"MT PLEASANT","Current","TX",false
178857,,"VITAL LIMITED","EN75#",155.85625,"MOBILE","Current","TX",false
178856,249092,"VITAL LIMITED","EN75",151.675,"MARLEYS HILL","Current","TX",false
178853,249134,"NAVICOM DYNAMICS LIMITED","FNX322",476.26875,"ALL NEW ZEALAND","Current","TX",false
178853,249134,"NAVICOM DYNAMICS LIMITED","FNX318",476.21875,"ALL NEW ZEALAND","Current","TX",false
178851,249656,"ELECTRICITY ASHBURTON LIMITED","CNX66",455.21875,"ALL SOUTH ISLAND","Current","TX",false
178851,249656,"ELECTRICITY ASHBURTON LIMITED","CNX15",449.93125,"ALL SOUTH ISLAND","Current","TX",false
178851,249656,"ELECTRICITY ASHBURTON LIMITED","ENX5",150.1125,"ALL SOUTH ISLAND","Current","TX",false
178835,249124,"KORDIA LIMITED","7GU2A#",7596.0,"SILVER FERN, FINEGAND, BALCLUTHA","Current","TX",false
178833,249123,"KORDIA LIMITED","7GU2A",7435.0,"KURIWAO","Current","TX",false
178823,249028,"G J SUTTON","ENX47",150.6375,"WAIMAKARIRI DISTRICT TLA","Current","TX",false
178823,249028,"G J SUTTON","ENX47",150.6375,"HURUNUI DISTRICT TLA","Current","TX",false
178822,249030,"VITAL LIMITED","23G2B4",21434.0,"STATE INSURANCE BUILDING INVERCARGILL","Current","TX",false
178819,249029,"VITAL LIMITED","23G2B4#",22666.0,"INVERCARGILL AIRPORT TERMINAL","Current","TX",false
178814,249034,"SPARK NEW ZEALAND TRADING LIMITED","13G3W",12891.0,"RAZORBACK","Current","TX",false
178813,249033,"SPARK NEW ZEALAND TRADING LIMITED","13G3W#",13157.0,"BROTHER PEAKS","Current","TX",false
178812,249036,"SPARK NEW ZEALAND TRADING LIMITED","13G3W",12891.0,"MAUNGATUA","Current","TX",false
178811,249035,"SPARK NEW ZEALAND TRADING LIMITED","13G3W#",13157.0,"SWAMPY SUMMIT","Current","TX",false
178810,249038,"SPARK NEW ZEALAND TRADING LIMITED","13G3W",12891.0,"MOIRS HILL","Current","TX",false
178809,249037,"SPARK NEW ZEALAND TRADING LIMITED","13G3W#",13157.0,"TORBAY","Current","TX",false
178808,249040,"SPARK NEW ZEALAND TRADING LIMITED","8GL7",7925.6,"BALD HILL","Current","TX",false
178807,249039,"SPARK NEW ZEALAND TRADING LIMITED","8GL7#",8236.92,"WINTON","Current","TX",false
178806,249042,"SPARK NEW ZEALAND TRADING LIMITED","8GL1",7747.7,"BALD HILL","Current","TX",false
178805,249041,"SPARK NEW ZEALAND TRADING LIMITED","8GL1#",8059.02,"WINTON","Current","TX",false
178804,249044,"SPARK NEW ZEALAND TRADING LIMITED","8GL8",7955.25,"OHAI","Current","TX",false
178803,249043,"SPARK NEW ZEALAND TRADING LIMITED","8GL8#",8266.57,"WINTON","Current","TX",false
178802,249046,"SPARK NEW ZEALAND TRADING LIMITED","8GL5",7866.3,"OHAI","Current","TX",false
178801,249045,"SPARK NEW ZEALAND TRADING LIMITED","8GL5#",8177.62,"WINTON","Current","TX",false
178800,249048,"SPARK NEW ZEALAND TRADING LIMITED","8GL4",7836.65,"OXFORD","Current","TX",false
178799,249047,"SPARK NEW ZEALAND TRADING LIMITED","8GL4#",8147.97,"KAIAPOI","Current","TX",false
178798,249050,"SPARK NEW ZEALAND TRADING LIMITED","8GL1",7747.7,"OXFORD","Current","TX",false
178797,249049,"SPARK NEW ZEALAND TRADING LIMITED","8GL1#",8059.02,"KAIAPOI","Current","TX",false
178792,249056,"SPARK NEW ZEALAND TRADING LIMITED","8GL3",7807.0,"SOUTH WAIRARAPA","Current","TX",false
178791,249055,"SPARK NEW ZEALAND TRADING LIMITED","8GL3#",8118.32,"MARTINBOROUGH","Current","TX",false
178790,249058,"SPARK NEW ZEALAND TRADING LIMITED","8GL1",7747.7,"SOUTH WAIRARAPA","Current","TX",false
178789,249057,"SPARK NEW ZEALAND TRADING LIMITED","8GL1#",8059.02,"MARTINBOROUGH","Current","TX",false
178782,,"VENUES OTAUTAHI LIMITED","CN56#",450.96875,"MOBILE","Current","TX",false
178781,,"John CHAPMAN","EN111#",153.90625,"MOBILE","Current","TX",false
178770,249001,"SPARK NEW ZEALAND TRADING LIMITED","8GL4",7836.65,"MCLEAN PARK","Current","TX",false
178769,249000,"SPARK NEW ZEALAND TRADING LIMITED","8GL4#",8147.97,"TE WAKA","Current","TX",false
178768,249007,"SPARK NEW ZEALAND TRADING LIMITED","8GL2",7777.35,"MCLEAN PARK","Current","TX",false
178767,249006,"SPARK NEW ZEALAND TRADING LIMITED","8GL2#",8088.67,"TE WAKA","Current","TX",false
178765,249005,"SPARK NEW ZEALAND TRADING LIMITED","8GL4",7836.65,"PENDLE HILL","Current","TX",false
178763,249004,"SPARK NEW ZEALAND TRADING LIMITED","8GL4#",8147.97,"PARNASUS","Current","TX",false
178761,248999,"SPARK NEW ZEALAND TRADING LIMITED","8GL1",7747.7,"PENDLE HILL","Current","TX",false
178760,248998,"SPARK NEW ZEALAND TRADING LIMITED","8GL1#",8059.02,"PARNASUS","Current","TX",false
178759,251651,"UBER GROUP LIMITED",,2590.0,"PORT ROAD MSP PA","Current","TX",false
178757,251650,"UBER GROUP LIMITED",,2590.0,"DARGAVILLE MSP PA","Current","TX",false
178751,251613,"UBER GROUP LIMITED",,2590.0,"KAITAIA MSP PA","Current","TX",false
178749,251617,"UBER GROUP LIMITED",,2590.0,"MT TIGER MSP PA","Current","TX",false
178745,251615,"UBER GROUP LIMITED",,2590.0,"TUTUKAKA PA","Current","TX",false
178743,251619,"UBER GROUP LIMITED",,2590.0,"PARAKIORE 1 PA","Current","TX",false
178741,251620,"UBER GROUP LIMITED",,2590.0,"PARAKIORE 3 PA","Current","TX",false
178739,249212,"SOURCE AND SUPPLY FOOD CO LIMITED","FNX641",483.74375,"AUCKLAND REGION","Current","TX",false
178739,249212,"SOURCE AND SUPPLY FOOD CO LIMITED","FNX421",477.68125,"AUCKLAND REGION","Current","TX",false
178738,249008,"KAI POINT COAL LTD","ENX46",150.625,"KAI POINT MINE","Current","TX",false
178737,248997,"CITY CARE LIMITED","DNX81",466.71875,"ALL NEW ZEALAND","Current","TX",false
178737,248997,"CITY CARE LIMITED","DNX62",464.99375,"ALL NEW ZEALAND","Current","TX",false
178737,248997,"CITY CARE LIMITED","DNX47",461.80625,"ALL NEW ZEALAND","Current","TX",false
178737,248997,"CITY CARE LIMITED","DNX22",461.49375,"ALL NEW ZEALAND","Current","TX",false
178737,248997,"CITY CARE LIMITED","DNX19",458.64375,"ALL NEW ZEALAND","Current","TX",false
178737,248997,"CITY CARE LIMITED","DNX5",458.39375,"ALL NEW ZEALAND","Current","TX",false
178737,248997,"CITY CARE LIMITED","CNX71",455.28125,"ALL NEW ZEALAND","Current","TX",false
178737,248997,"CITY CARE LIMITED","CNX29",453.40625,"ALL NEW ZEALAND","Current","TX",false
178737,248997,"CITY CARE LIMITED","EEX5",165.7625,"ALL NEW ZEALAND","Current","TX",false
178736,249101,"ONE NEW ZEALAND GROUP LIMITED",,951.95,"HERETAUNGA","Current","TX",false
178735,249100,"ONE NEW ZEALAND GROUP LIMITED",,951.95,"Woodridge ONZ W6WRG","Current","TX",false
178734,,"HELENA BAY HOLDINGS LIMITED","FN351#",490.38125,"MOBILE","Current","TX",false
178732,250031,"HELENA BAY HOLDINGS LIMITED","FN351",484.36875,"HELENA BAY","Current","TX",false
178731,249003,"SPARK NEW ZEALAND TRADING LIMITED","13G4W",12947.0,"MT ALEXANDER","Current","TX",false
178730,249002,"SPARK NEW ZEALAND TRADING LIMITED","13G4W#",13213.0,"WAIPARA","Current","TX",false
178720,,"SUMMIT RADIO SOLUTIONS LIMITED","EN209#",155.13125,"MOBILE","Current","TX",false
178719,,"SUMMIT RADIO SOLUTIONS LIMITED","EN119#",154.00625,"MOBILE","Current","TX",false
178657,249238,"SUMMIT RADIO SOLUTIONS LIMITED","DN238",464.78125,"WAIORAU SNOW FARM (CARDRONA)","Current","TX",false
178656,251137,"SUMMIT RADIO SOLUTIONS LIMITED","EN209",153.35,"MT NICHOLAS","Current","TX",false
178652,251138,"SUMMIT RADIO SOLUTIONS LIMITED","EN119",152.225,"BISHOPS CAMP (QRS)","Current","TX",false
178648,248924,"ONE NEW ZEALAND GROUP LIMITED",,951.95,"Greytown ONZ W3GYT","Current","TX",false
178647,248920,"ONE NEW ZEALAND GROUP LIMITED",,951.95,"ORERE POINT (VFNZ)","Current","TX",false
178641,249680,"CHAPMAN ENGINEERING LIMITED","FNX724",488.28125,"ALL SOUTH ISLAND","Current","TX",false
178641,249680,"CHAPMAN ENGINEERING LIMITED","FNX587",483.06875,"ALL SOUTH ISLAND","Current","TX",false
178641,249680,"CHAPMAN ENGINEERING LIMITED","FNX506",482.05625,"ALL SOUTH ISLAND","Current","TX",false
178641,249680,"CHAPMAN ENGINEERING LIMITED","FNX414",477.59375,"ALL SOUTH ISLAND","Current","TX",false
178641,249680,"CHAPMAN ENGINEERING LIMITED","FNX311",476.13125,"ALL SOUTH ISLAND","Current","TX",false
178641,249680,"CHAPMAN ENGINEERING LIMITED","FNX123",470.78125,"ALL SOUTH ISLAND","Current","TX",false
178636,249027,"VENUES OTAUTAHI LIMITED","CN56",456.00625,"CHRISTCHURCH TOWN HALL","Current","TX",false
178634,,"HAMILTON AMATEUR RADIO CLUB (INC)","70AR9725#",434.725,"AMATEUR MOBILE AREA","Current","TX",false
178633,248901,"HAMILTON AMATEUR RADIO CLUB (INC)","70AR9725",439.725,"HAMILTON (KPMG BUILDING)","Current","TX",false
178632,,"NZART OTAGO BRANCH INC","70AR9700#",434.7,"AMATEUR MOBILE AREA","Current","TX",false
178631,248897,"NZART OTAGO BRANCH INC","70AR9700",439.7,"HIGHCLIFF (AMATEUR)","Current","TX",false
178626,248906,"NZME RADIO LIMITED","KL20",850.75,"NZME DUNEDIN STUDIO","Current","TX",false
178623,,"Downer New Zealand Limited","EN81#",155.93125,"MOBILE","Current","TX",false
178622,248915,"Downer New Zealand Limited","EN81",151.75,"SHEERDOWN HILLS","Current","TX",false
178620,,"MARLBOROUGH LINES LIMITED","EN190#",154.89375,"MOBILE","Current","TX",false
178618,248904,"MARLBOROUGH LINES LIMITED","EN190",153.1125,"SADDLE HILL (MLL) MARLBOROUGH SOUNDS","Current","TX",false
178617,,"Downer New Zealand Limited","EN159#",154.50625,"MOBILE","Current","TX",false
178616,248913,"Downer New Zealand Limited","EN159",152.725,"ROCK PEAK (TRANSPOWER)","Current","TX",false
178615,,"KT1 Co Limited, KT2 Co Limited, NZSF Timber Investments (No 4) Limited","EN185#",154.83125,"MOBILE","Current","TX",false
178614,,"Downer New Zealand Limited","EN213#",155.18125,"MOBILE","Current","TX",false
178613,248914,"Downer New Zealand Limited","EN213",153.4,"MT STUART (DOWNER)","Current","TX",false
178601,,"KT1 Co Limited, KT2 Co Limited, NZSF Timber Investments (No 4) Limited","EN173#",154.68125,"MOBILE","Current","TX",false
178599,,"KT1 Co Limited, KT2 Co Limited, NZSF Timber Investments (No 4) Limited","EN70#",155.79375,"MOBILE","Current","TX",false
178598,,"KT1 Co Limited, KT2 Co Limited, NZSF Timber Investments (No 4) Limited","EN205#",155.08125,"MOBILE","Current","TX",false
